created_at,text,full_name
17-04-2021,"A quick reminder that even after you are fully vaccinated, it's still important for Breonna Taylor's killers to be arrested. It's been over 13 months now. Simply continuing to socially distant and wearing a mask isn't enough. #SafetyFirst #COVID19Vaccine #CDCrecommendation","Vermont, USA"
17-04-2021,Covid cases are rising. Vaccinations are now required for additional doses. People are getting really sick after being vaccinated. Now I’m really wondering if I should get vaccinated... #COVID19Vaccine #Covid Thoughts???,"Texas, USA"
16-04-2021,I got my 2nd dose of the #Moderna #COVID19 #vaccine! #FauciOuchie #GetVaccinated #COVID19vaccine @ Denver International Airport https://t.co/ee3hz1yYgS,"Colorado, USA"
16-04-2021,"For me, it’s the music
#ThirdCultureKid #TCK
Memories are hitting me like a flood 🌊 

You guys accept #AMEX right?
.
Love that social media allowed me to bump into you guys online
.
#Google #Alexa #Apple #Shopping #Travel #COVID19Vaccine #TembeaKenya 
#AmazonMusic #Spotify https://t.co/N0nB15PCCz","Texas, USA"
15-04-2021,"Shout out to Labcorp at Natick Mall! Great job, well organized, and very nice folks! #COVID19Vaccine","Massachusetts, USA"
15-04-2021,YA GIRL IS VACCINATED 💉 #COVID19Vaccine https://t.co/TDseUe33x7,"New Jersey, USA"
15-04-2021,Get my first shot #COVID19Vaccine #shotforsam @SamuelAdamsBeer https://t.co/xbJ28zfZdx,"Maine, USA"
15-04-2021,I’m getting my first vaccine tomorrow and I can’t remember the last time I was this excited about something! #COVID19Vaccine,"California, USA"
15-04-2021,"2nd Covid vaccine done before work! Quick, easy, &amp; simple this time! Gotta protect my family! #COVID19Vaccine #statefarmstadium https://t.co/Akh0dMV10i","Arizona, USA"
15-04-2021,"Get your vaccine 💉 

#Zamucen #Pfizer #vaccinated #alrightalrightalright #CovidVaccine #49ersfaithful #COVID19Vaccine #BREAKING #COVID19 #Denver https://t.co/NdDoDXlEAe","Colorado, USA"
15-04-2021,"First Covid vaccine today. So far, no adverse reactions. #covidvacccine #vaccinated #COVID19Vaccine #COVID19 #TikTok #begonecovid https://t.co/1Y1ERasQWM","Florida, USA"
14-04-2021,Got our second vaccine today! #PfizerVaccine #CovidVaccine #COVID19Vaccine #CovidVaccine #COVIDVaccination #CovidPassport https://t.co/NAg9fDuq0a,"Indiana, USA"
14-04-2021,"VACCINE CAMPAIGN: @WaltDisneyWorld and @UniversalORL will be partnering with @OrangeCoFL, @DohOrange, @citybeautiful, @ORLPartnership, &amp; @VisitOrlando to tackle #Covid19Vaccine hesitancy and debunk myths. Watch #FOX35 for details!","Florida, USA"
13-04-2021,"As of May 4th, all eligible members in the Babb house will be vaccinated 💉🦠🧬 #PfizerVaccine #COVID19Vaccine","Missouri, USA"
13-04-2021,More perspective on the #JNJ #Covid #vaccine administration in the #US. This chart is from the #CDC website #NBCCT @NBCConnecticut #COVID19Vaccination #COVID19Vaccine https://t.co/8gvPPXU3Sx,"Connecticut, USA"
12-04-2021,#IGotVaccinated Odio las agujas pero se tenía que hacer y se hizo #COVID19Vaccine https://t.co/g50SfkmCIx,"Florida, USA"
12-04-2021,@NYGovCuomo @NYSFair @9WSYRSyracuse #newyorktough #COVID19Vaccine 1st Shot Today in Syracuse Fair grounds ! https://t.co/s2c2ic9Qht,"New York, USA"
12-04-2021,I am feeling good this morning after getting my #COVID19Vaccine &amp; all I have is a sore arm from the Pfizer/BioNTech vaccine. Thanks to all the health care workers and scientists who made this happen.,"Wisconsin, USA"
11-04-2021,Got my first vaccine 💉 #CovidVaccine #COVID19Vaccine https://t.co/wZtDEGhKeU,"Florida, USA"
11-04-2021,"#COVID19Vaccine alert in #Madison - 600 Pfizer at Trinity United Methodist Church (1123 Vilas Ave) from 10-4 today (4/11). Walk-in, first come first serve. 2nd shot will be scheduled (5/2) same location. Please spread the word and RT. #GetVaccinated https://t.co/55J0RGZymK","Wisconsin, USA"
10-04-2021,Ngl I think people were underselling the whole “my arm only hurts a little” I can’t even left my arm. #COVID19Vaccine #Moderna,"Florida, USA"
09-04-2021,"🙏🏽PRAYERS🙏🏽 
It was a scary feeling hearing my husband incoherently say he was being taken to the ER. He had a seizure minutes after getting his first #COVID19Vaccine 

While he is recovering — he’s already made plans not to miss his second dose. https://t.co/AXqHkkQyrz","Texas, USA"
09-04-2021,"265,000,000 is the magic number. 

That’s 80% of the U.S. population, and the number I’m predicting we need to receive the #COVID19Vaccine to stop widespread transmission. 

Currently, we’re short ~200,000,000 

Spread the word

Encourage others

This is everyone’s fight","Minnesota, USA"
09-04-2021,Espero do fundo do meu coração que todos os brasileiros sejam vacinados o mais cedo possível 😢🙏🏾 #VacinaSIM #bozonaroNÃO #YesVaccine #covid19Vaccine https://t.co/TvPKoau6El,"Illinois, USA"
09-04-2021,Un pasito más! Covid Vaccine 💪💪💪 #firstdose #COVID19Vaccine https://t.co/0qBs60TLDb,"Florida, USA"
08-04-2021,"It’s been over 24-hours since I had my first shot &amp; I am happy to report no side effects at all!🙌🏽
#COVID19 #CovidVaccine #vaccines #mRNA #COVID19Vaccine https://t.co/2a9CExzy4G https://t.co/Ky6HjLvQjM","North Carolina, USA"
08-04-2021,"Round 1 in the books!
Get vaccinated! 💉 #covid19vaccine #getvaccienated @ Minnesota https://t.co/0Pxsd5H1BT","Minnesota, USA"
08-04-2021,2nd dose done ✅ #COVID19Vaccine,"Texas, USA"
08-04-2021,"First one here today, for my first dose! #Moderna #COVID19Vaccine https://t.co/XEafifsB5j","Wisconsin, USA"
07-04-2021,#PublicSafetyAlert ⚠️ Where to get a #COVID19vaccine in Northeast #Florida —&gt; https://t.co/SzqGfv4HMi @wjxt4 https://t.co/gcywrhz3gm,"Florida, USA"
06-04-2021,1st dose down one more to go #COVID19Vaccine https://t.co/JgJDJ2ihHD,"Georgia, USA"
05-04-2021,You wanna know what it takes to knock out Covid?? Two JABS 🥊 🥊 💉 #COVID19 #COVID19Vaccine #moderna #jabs https://t.co/ftHd2urqyt,"North Carolina, USA"
05-04-2021,"Infections are usually considered as one of the factors that trigger our immune responses, and there are evidences that they might either precipitate or prevent autoimmune disorder. Infections can lead to autoimmune disease.. #WHO #Covid19Vaccine #autoimmune #GMAnews","Georgia, USA"
04-04-2021,"Just get vaccinated folks...

Whatever you think about the numbers or news media.

#COVID19Vaccine https://t.co/OS82NLDWmn","Florida, USA"
04-04-2021,Supposedly my oldest daughter is getting her first COVID-19 vaccine today! Then my whole family will have had at least 1 dose! It’s a relief 2 know we’ve done our part to keep ourselves &amp; our friends &amp; community protected! #Covid #Covid_19 #COVID19 #COVID19Vaccine #GetVaccinated,"Indiana, USA"
04-04-2021,"https://t.co/onCjDmmOIS New video, two parts... I tackle Covid restrictions on the parks and Vaccine passports. #DisneyParks #DisneyWorld #WaltDisneyWorld #COVID19Vaccine #CovidPassports #DisneyVacations #pandemic #HappyEaster #Easter #Part1","Texas, USA"
02-04-2021,Happy to be apart of ending the spread of COVID-19 this morning! #endthespread #covid19vaccine @ Ankle &amp; Foot Centers of Georgia - Jonesboro https://t.co/IpekWdra4a,"Georgia, USA"
01-04-2021,"Still true
No #smallpox
#NativeTwitter
#COVID19Vaccine
https://t.co/ZOQRLzpJQU","Minnesota, USA"
31-03-2021,"At 12:35 PM this afternoon, I received my second dose of the #COVID19vaccine. As a community college instructor that has continued teaching ftf courses throughout the pandemic, I am thankful to be able to continue on within my profession now being fully vaccinated.","North Carolina, USA"
